Initial_Coral,Fishing_Pressure,Final_Coral,Browsers,Id
0.8,0.73,0.0318837062882217,0.66,B0 = 0.66
0.81,0.73,0.03188370628822171,0.66,B0 = 0.66
0.8200000000000001,0.73,0.031883706288221715,0.66,B0 = 0.66
0.8300000000000001,0.73,0.0318837062882217,0.66,B0 = 0.66
0.84,0.73,0.0318837062882217,0.66,B0 = 0.66
0.85,0.73,0.0318837062882217,0.66,B0 = 0.66
0,0.74,0.03012567584862308,0.66,B0 = 0.66
0.01,0.74,0.030125675848623096,0.66,B0 = 0.66
0.02,0.74,0.0301256758486231,0.66,B0 = 0.66
0.03,0.74,0.030125675848623055,0.66,B0 = 0.66
0.04,0.74,0.030125675848623096,0.66,B0 = 0.66
0.05,0.74,0.030125675848623107,0.66,B0 = 0.66
0.06,0.74,0.0301256758486231,0.66,B0 = 0.66
0.07,0.74,0.030125675848623096,0.66,B0 = 0.66
0.08,0.74,0.030125675848623096,0.66,B0 = 0.66
0.09,0.74,0.030125675848623096,0.66,B0 = 0.66
0.1,0.74,0.030125675848623096,0.66,B0 = 0.66
0.11,0.74,0.030125675848623048,0.66,B0 = 0.66
0.12,0.74,0.030125675848623107,0.66,B0 = 0.66
0.13,0.74,0.030125675848623096,0.66,B0 = 0.66
0.14,0.74,0.030125675848623096,0.66,B0 = 0.66
0.15,0.74,0.030125675848623103,0.66,B0 = 0.66
0.16,0.74,0.0301256758486231,0.66,B0 = 0.66
0.17,0.74,0.03012567584862306,0.66,B0 = 0.66
0.18,0.74,0.0301256758486231,0.66,B0 = 0.66
0.19,0.74,0.030125675848623055,0.66,B0 = 0.66
0.2,0.74,0.03012567584862305,0.66,B0 = 0.66
0.21,0.74,0.030125675848623103,0.66,B0 = 0.66
0.22,0.74,0.030125675848623096,0.66,B0 = 0.66
0.23,0.74,0.0301256758486231,0.66,B0 = 0.66
0.24,0.74,0.030125675848623096,0.66,B0 = 0.66
0.25,0.74,0.0301256758486231,0.66,B0 = 0.66
0.26,0.74,0.030125675848623096,0.66,B0 = 0.66
0.27,0.74,0.030125675848623055,0.66,B0 = 0.66
0.28,0.74,0.0301256758486231,0.66,B0 = 0.66
0.29,0.74,0.0301256758486231,0.66,B0 = 0.66
0.3,0.74,0.030125675848623103,0.66,B0 = 0.66
0.31,0.74,0.030125675848623096,0.66,B0 = 0.66
0.32,0.74,0.030125675848623103,0.66,B0 = 0.66
0.33,0.74,0.0301256758486231,0.66,B0 = 0.66
0.34,0.74,0.030125675848623107,0.66,B0 = 0.66
0.35000000000000003,0.74,0.030125675848623103,0.66,B0 = 0.66
0.36,0.74,0.030125675848623107,0.66,B0 = 0.66
0.37,0.74,0.0301256758486231,0.66,B0 = 0.66
0.38,0.74,0.030125675848623103,0.66,B0 = 0.66
0.39,0.74,0.030125675848623096,0.66,B0 = 0.66
0.4,0.74,0.030125675848623117,0.66,B0 = 0.66
0.41000000000000003,0.74,0.030125675848623096,0.66,B0 = 0.66
0.42,0.74,0.030125675848623103,0.66,B0 = 0.66
0.43,0.74,0.030125675848623103,0.66,B0 = 0.66
0.44,0.74,0.03012567584862308,0.66,B0 = 0.66
0.45,0.74,0.03012567584862312,0.66,B0 = 0.66
0.46,0.74,0.030125675848623107,0.66,B0 = 0.66
0.47000000000000003,0.74,0.030125675848623107,0.66,B0 = 0.66
0.48,0.74,0.030125675848623062,0.66,B0 = 0.66
0.49,0.74,0.030125675848623065,0.66,B0 = 0.66
0.5,0.74,0.0301256758486231,0.66,B0 = 0.66
0.51,0.74,0.030125675848623096,0.66,B0 = 0.66
0.52,0.74,0.0301256758486231,0.66,B0 = 0.66
0.53,0.74,0.030125675848623096,0.66,B0 = 0.66
0.54,0.74,0.030125675848623096,0.66,B0 = 0.66
0.55,0.74,0.0301256758486231,0.66,B0 = 0.66
0.56,0.74,0.030125675848623103,0.66,B0 = 0.66
0.5700000000000001,0.74,0.030125675848623096,0.66,B0 = 0.66
0.58,0.74,0.03012567584862306,0.66,B0 = 0.66
0.59,0.74,0.030125675848623096,0.66,B0 = 0.66
0.6,0.74,0.030125675848623107,0.66,B0 = 0.66
0.61,0.74,0.0301256758486231,0.66,B0 = 0.66
0.62,0.74,0.030125675848623103,0.66,B0 = 0.66
0.63,0.74,0.030125675848623096,0.66,B0 = 0.66
0.64,0.74,0.030125675848623055,0.66,B0 = 0.66
0.65,0.74,0.0301256758486231,0.66,B0 = 0.66
0.66,0.74,0.030125675848623103,0.66,B0 = 0.66
0.67,0.74,0.0301256758486231,0.66,B0 = 0.66
0.68,0.74,0.030125675848623096,0.66,B0 = 0.66
0.6900000000000001,0.74,0.030125675848623096,0.66,B0 = 0.66
0.7000000000000001,0.74,0.0301256758486231,0.66,B0 = 0.66
0.71,0.74,0.0301256758486231,0.66,B0 = 0.66
0.72,0.74,0.030125675848623103,0.66,B0 = 0.66
0.73,0.74,0.030125675848623103,0.66,B0 = 0.66
0.74,0.74,0.0301256758486231,0.66,B0 = 0.66
0.75,0.74,0.030125675848623114,0.66,B0 = 0.66
0.76,0.74,0.030125675848623062,0.66,B0 = 0.66
0.77,0.74,0.0301256758486231,0.66,B0 = 0.66
0.78,0.74,0.030125675848623055,0.66,B0 = 0.66
0.79,0.74,0.030125675848623072,0.66,B0 = 0.66
0.8,0.74,0.03012567584862309,0.66,B0 = 0.66
0.81,0.74,0.0301256758486231,0.66,B0 = 0.66
0.8200000000000001,0.74,0.030125675848623096,0.66,B0 = 0.66
0.8300000000000001,0.74,0.030125675848623096,0.66,B0 = 0.66
0.84,0.74,0.03012567584862309,0.66,B0 = 0.66
0.85,0.74,0.03012567584862305,0.66,B0 = 0.66
0,0.75,0.028434739252327368,0.66,B0 = 0.66
0.01,0.75,0.028434739252327344,0.66,B0 = 0.66
0.02,0.75,0.028434739252327354,0.66,B0 = 0.66
0.03,0.75,0.028434739252327354,0.66,B0 = 0.66
0.04,0.75,0.02843473925232735,0.66,B0 = 0.66
0.05,0.75,0.028434739252327347,0.66,B0 = 0.66
0.06,0.75,0.028434739252327302,0.66,B0 = 0.66
0.07,0.75,0.028434739252327316,0.66,B0 = 0.66
0.08,0.75,0.028434739252327347,0.66,B0 = 0.66
0.09,0.75,0.028434739252327347,0.66,B0 = 0.66
0.1,0.75,0.028434739252327347,0.66,B0 = 0.66
0.11,0.75,0.028434739252327347,0.66,B0 = 0.66
0.12,0.75,0.028434739252327347,0.66,B0 = 0.66
0.13,0.75,0.028434739252327347,0.66,B0 = 0.66
0.14,0.75,0.028434739252327347,0.66,B0 = 0.66
0.15,0.75,0.028434739252327316,0.66,B0 = 0.66
0.16,0.75,0.028434739252327344,0.66,B0 = 0.66
0.17,0.75,0.028434739252327347,0.66,B0 = 0.66
0.18,0.75,0.028434739252327347,0.66,B0 = 0.66
0.19,0.75,0.02843473925232731,0.66,B0 = 0.66
0.2,0.75,0.028434739252327344,0.66,B0 = 0.66
0.21,0.75,0.028434739252327347,0.66,B0 = 0.66
0.22,0.75,0.028434739252327347,0.66,B0 = 0.66
0.23,0.75,0.028434739252327344,0.66,B0 = 0.66
0.24,0.75,0.028434739252327347,0.66,B0 = 0.66
0.25,0.75,0.028434739252327347,0.66,B0 = 0.66
0.26,0.75,0.028434739252327347,0.66,B0 = 0.66
0.27,0.75,0.028434739252327347,0.66,B0 = 0.66
0.28,0.75,0.028434739252327347,0.66,B0 = 0.66
0.29,0.75,0.028434739252327344,0.66,B0 = 0.66
0.3,0.75,0.028434739252327368,0.66,B0 = 0.66
0.31,0.75,0.028434739252327347,0.66,B0 = 0.66
0.32,0.75,0.028434739252327347,0.66,B0 = 0.66
0.33,0.75,0.028434739252327368,0.66,B0 = 0.66
0.34,0.75,0.028434739252327347,0.66,B0 = 0.66
0.35000000000000003,0.75,0.028434739252327347,0.66,B0 = 0.66
0.36,0.75,0.02843473925232735,0.66,B0 = 0.66
0.37,0.75,0.0284347392523274,0.66,B0 = 0.66
0.38,0.75,0.02843473925232735,0.66,B0 = 0.66
0.39,0.75,0.028434739252327347,0.66,B0 = 0.66
0.4,0.75,0.028434739252327344,0.66,B0 = 0.66
0.41000000000000003,0.75,0.028434739252327368,0.66,B0 = 0.66
0.42,0.75,0.02843473925232735,0.66,B0 = 0.66
0.43,0.75,0.0284347392523274,0.66,B0 = 0.66
0.44,0.75,0.028434739252327347,0.66,B0 = 0.66
0.45,0.75,0.02843473925232735,0.66,B0 = 0.66
0.46,0.75,0.028434739252327354,0.66,B0 = 0.66
0.47000000000000003,0.75,0.028434739252327347,0.66,B0 = 0.66
0.48,0.75,0.028434739252327344,0.66,B0 = 0.66
0.49,0.75,0.02843473925232731,0.66,B0 = 0.66
0.5,0.75,0.028434739252327344,0.66,B0 = 0.66
0.51,0.75,0.028434739252327347,0.66,B0 = 0.66
0.52,0.75,0.028434739252327347,0.66,B0 = 0.66
0.53,0.75,0.028434739252327347,0.66,B0 = 0.66
0.54,0.75,0.028434739252327347,0.66,B0 = 0.66
0.55,0.75,0.028434739252327347,0.66,B0 = 0.66
0.56,0.75,0.028434739252327347,0.66,B0 = 0.66
0.5700000000000001,0.75,0.02843473925232735,0.66,B0 = 0.66
0.58,0.75,0.02843473925232731,0.66,B0 = 0.66
0.59,0.75,0.028434739252327347,0.66,B0 = 0.66
0.6,0.75,0.028434739252327344,0.66,B0 = 0.66
0.61,0.75,0.028434739252327344,0.66,B0 = 0.66
0.62,0.75,0.028434739252327347,0.66,B0 = 0.66
0.63,0.75,0.028434739252327316,0.66,B0 = 0.66
0.64,0.75,0.02843473925232735,0.66,B0 = 0.66
0.65,0.75,0.02843473925232731,0.66,B0 = 0.66
0.66,0.75,0.02843473925232735,0.66,B0 = 0.66
0.67,0.75,0.028434739252327347,0.66,B0 = 0.66
0.68,0.75,0.028434739252327347,0.66,B0 = 0.66
0.6900000000000001,0.75,0.02843473925232735,0.66,B0 = 0.66
0.7000000000000001,0.75,0.028434739252327347,0.66,B0 = 0.66
0.71,0.75,0.028434739252327354,0.66,B0 = 0.66
0.72,0.75,0.028434739252327316,0.66,B0 = 0.66
0.73,0.75,0.028434739252327347,0.66,B0 = 0.66
0.74,0.75,0.02843473925232731,0.66,B0 = 0.66
0.75,0.75,0.028434739252327316,0.66,B0 = 0.66
0.76,0.75,0.02843473925232735,0.66,B0 = 0.66
0.77,0.75,0.02843473925232735,0.66,B0 = 0.66
0.78,0.75,0.02843473925232735,0.66,B0 = 0.66
0.79,0.75,0.028434739252327347,0.66,B0 = 0.66
0.8,0.75,0.028434739252327347,0.66,B0 = 0.66
0.81,0.75,0.028434739252327347,0.66,B0 = 0.66
0.8200000000000001,0.75,0.028434739252327347,0.66,B0 = 0.66
0.8300000000000001,0.75,0.02843473925232735,0.66,B0 = 0.66
0.84,0.75,0.028434739252327354,0.66,B0 = 0.66
0.85,0.75,0.028434739252327344,0.66,B0 = 0.66
0,0.76,0.026806762456768312,0.66,B0 = 0.66
0.01,0.76,0.026806762456768312,0.66,B0 = 0.66
0.02,0.76,0.026806762456768322,0.66,B0 = 0.66
0.03,0.76,0.0268067624567683,0.66,B0 = 0.66
0.04,0.76,0.02680676245676831,0.66,B0 = 0.66
0.05,0.76,0.026806762456768364,0.66,B0 = 0.66
0.06,0.76,0.02680676245676831,0.66,B0 = 0.66
0.07,0.76,0.026806762456768305,0.66,B0 = 0.66
0.08,0.76,0.026806762456768312,0.66,B0 = 0.66
0.09,0.76,0.026806762456768315,0.66,B0 = 0.66
0.1,0.76,0.02680676245676833,0.66,B0 = 0.66
0.11,0.76,0.026806762456768305,0.66,B0 = 0.66
0.12,0.76,0.026806762456768305,0.66,B0 = 0.66
0.13,0.76,0.02680676245676831,0.66,B0 = 0.66
0.14,0.76,0.02680676245676831,0.66,B0 = 0.66
0.15,0.76,0.02680676245676831,0.66,B0 = 0.66
0.16,0.76,0.02680676245676831,0.66,B0 = 0.66
0.17,0.76,0.026806762456768315,0.66,B0 = 0.66
0.18,0.76,0.026806762456768315,0.66,B0 = 0.66
0.19,0.76,0.026806762456768305,0.66,B0 = 0.66
0.2,0.76,0.026806762456768305,0.66,B0 = 0.66
0.21,0.76,0.02680676245676832,0.66,B0 = 0.66
0.22,0.76,0.026806762456768312,0.66,B0 = 0.66
0.23,0.76,0.026806762456768305,0.66,B0 = 0.66
0.24,0.76,0.02680676245676832,0.66,B0 = 0.66
0.25,0.76,0.026806762456768305,0.66,B0 = 0.66
0.26,0.76,0.02680676245676831,0.66,B0 = 0.66
0.27,0.76,0.02680676245676831,0.66,B0 = 0.66
0.28,0.76,0.02680676245676832,0.66,B0 = 0.66
0.29,0.76,0.02680676245676833,0.66,B0 = 0.66
0.3,0.76,0.026806762456768315,0.66,B0 = 0.66
0.31,0.76,0.026806762456768333,0.66,B0 = 0.66
0.32,0.76,0.026806762456768312,0.66,B0 = 0.66
0.33,0.76,0.02680676245676832,0.66,B0 = 0.66
0.34,0.76,0.02680676245676831,0.66,B0 = 0.66
0.35000000000000003,0.76,0.026806762456768312,0.66,B0 = 0.66
0.36,0.76,0.02680676245676832,0.66,B0 = 0.66
0.37,0.76,0.02680676245676831,0.66,B0 = 0.66
0.38,0.76,0.026806762456768315,0.66,B0 = 0.66
0.39,0.76,0.026806762456768312,0.66,B0 = 0.66
0.4,0.76,0.02680676245676831,0.66,B0 = 0.66
0.41000000000000003,0.76,0.02680676245676832,0.66,B0 = 0.66
0.42,0.76,0.026806762456768315,0.66,B0 = 0.66
0.43,0.76,0.026806762456768305,0.66,B0 = 0.66
0.44,0.76,0.026806762456768315,0.66,B0 = 0.66
0.45,0.76,0.02680676245676831,0.66,B0 = 0.66
0.46,0.76,0.026806762456768322,0.66,B0 = 0.66
0.47000000000000003,0.76,0.02680676245676831,0.66,B0 = 0.66
0.48,0.76,0.02680676245676831,0.66,B0 = 0.66
0.49,0.76,0.026806762456768315,0.66,B0 = 0.66
0.5,0.76,0.026806762456768305,0.66,B0 = 0.66
0.51,0.76,0.026806762456768315,0.66,B0 = 0.66
0.52,0.76,0.026806762456768305,0.66,B0 = 0.66
0.53,0.76,0.02680676245676831,0.66,B0 = 0.66
0.54,0.76,0.02680676245676831,0.66,B0 = 0.66
0.55,0.76,0.026806762456768315,0.66,B0 = 0.66
0.56,0.76,0.02680676245676831,0.66,B0 = 0.66
0.5700000000000001,0.76,0.02680676245676831,0.66,B0 = 0.66
0.58,0.76,0.02680676245676827,0.66,B0 = 0.66
0.59,0.76,0.02680676245676831,0.66,B0 = 0.66
0.6,0.76,0.026806762456768305,0.66,B0 = 0.66
0.61,0.76,0.02680676245676831,0.66,B0 = 0.66
0.62,0.76,0.02680676245676831,0.66,B0 = 0.66
0.63,0.76,0.026806762456768315,0.66,B0 = 0.66
0.64,0.76,0.026806762456768326,0.66,B0 = 0.66
0.65,0.76,0.02680676245676831,0.66,B0 = 0.66
0.66,0.76,0.026806762456768315,0.66,B0 = 0.66
0.67,0.76,0.02680676245676831,0.66,B0 = 0.66
0.68,0.76,0.02680676245676831,0.66,B0 = 0.66
0.6900000000000001,0.76,0.02680676245676832,0.66,B0 = 0.66
0.7000000000000001,0.76,0.026806762456768305,0.66,B0 = 0.66
0.71,0.76,0.02680676245676832,0.66,B0 = 0.66
0.72,0.76,0.02680676245676831,0.66,B0 = 0.66
0.73,0.76,0.026806762456768322,0.66,B0 = 0.66
0.74,0.76,0.026806762456768364,0.66,B0 = 0.66
0.75,0.76,0.02680676245676832,0.66,B0 = 0.66
0.76,0.76,0.02680676245676832,0.66,B0 = 0.66
0.77,0.76,0.026806762456768315,0.66,B0 = 0.66
0.78,0.76,0.026806762456768322,0.66,B0 = 0.66
0.79,0.76,0.026806762456768312,0.66,B0 = 0.66
0.8,0.76,0.026806762456768315,0.66,B0 = 0.66
0.81,0.76,0.026806762456768364,0.66,B0 = 0.66
0.8200000000000001,0.76,0.026806762456768364,0.66,B0 = 0.66
0.8300000000000001,0.76,0.026806762456768326,0.66,B0 = 0.66
0.84,0.76,0.02680676245676832,0.66,B0 = 0.66
0.85,0.76,0.02680676245676831,0.66,B0 = 0.66
0,0.77,0.025237964118854414,0.66,B0 = 0.66
0.01,0.77,0.025237964118854435,0.66,B0 = 0.66
0.02,0.77,0.02523796411885438,0.66,B0 = 0.66
0.03,0.77,0.025237964118854386,0.66,B0 = 0.66
0.04,0.77,0.025237964118854386,0.66,B0 = 0.66
0.05,0.77,0.025237964118854386,0.66,B0 = 0.66
0.06,0.77,0.025237964118854428,0.66,B0 = 0.66
0.07,0.77,0.02523796411885441,0.66,B0 = 0.66
0.08,0.77,0.02523796411885439,0.66,B0 = 0.66
0.09,0.77,0.025237964118854386,0.66,B0 = 0.66
0.1,0.77,0.025237964118854386,0.66,B0 = 0.66
0.11,0.77,0.025237964118854386,0.66,B0 = 0.66
0.12,0.77,0.025237964118854414,0.66,B0 = 0.66
0.13,0.77,0.025237964118854435,0.66,B0 = 0.66
0.14,0.77,0.025237964118854435,0.66,B0 = 0.66
0.15,0.77,0.025237964118854418,0.66,B0 = 0.66
0.16,0.77,0.025237964118854435,0.66,B0 = 0.66
0.17,0.77,0.025237964118854414,0.66,B0 = 0.66
0.18,0.77,0.025237964118854414,0.66,B0 = 0.66
0.19,0.77,0.025237964118854442,0.66,B0 = 0.66
0.2,0.77,0.025237964118854428,0.66,B0 = 0.66
0.21,0.77,0.025237964118854386,0.66,B0 = 0.66
0.22,0.77,0.025237964118854414,0.66,B0 = 0.66
0.23,0.77,0.025237964118854435,0.66,B0 = 0.66
0.24,0.77,0.025237964118854414,0.66,B0 = 0.66
0.25,0.77,0.02523796411885444,0.66,B0 = 0.66
0.26,0.77,0.02523796411885443,0.66,B0 = 0.66
0.27,0.77,0.02523796411885448,0.66,B0 = 0.66
0.28,0.77,0.02523796411885444,0.66,B0 = 0.66
0.29,0.77,0.02523796411885444,0.66,B0 = 0.66
0.3,0.77,0.02523796411885441,0.66,B0 = 0.66
0.31,0.77,0.025237964118854386,0.66,B0 = 0.66
0.32,0.77,0.025237964118854414,0.66,B0 = 0.66
0.33,0.77,0.025237964118854435,0.66,B0 = 0.66
0.34,0.77,0.02523796411885438,0.66,B0 = 0.66
0.35000000000000003,0.77,0.02523796411885438,0.66,B0 = 0.66
0.36,0.77,0.025237964118854435,0.66,B0 = 0.66
0.37,0.77,0.025237964118854428,0.66,B0 = 0.66
0.38,0.77,0.02523796411885441,0.66,B0 = 0.66
0.39,0.77,0.025237964118854414,0.66,B0 = 0.66
0.4,0.77,0.025237964118854428,0.66,B0 = 0.66
0.41000000000000003,0.77,0.02523796411885443,0.66,B0 = 0.66
0.42,0.77,0.025237964118854414,0.66,B0 = 0.66
0.43,0.77,0.025237964118854386,0.66,B0 = 0.66
0.44,0.77,0.025237964118854386,0.66,B0 = 0.66
0.45,0.77,0.02523796411885441,0.66,B0 = 0.66
0.46,0.77,0.025237964118854386,0.66,B0 = 0.66
0.47000000000000003,0.77,0.025237964118854383,0.66,B0 = 0.66
0.48,0.77,0.02523796411885444,0.66,B0 = 0.66
0.49,0.77,0.02523796411885441,0.66,B0 = 0.66
0.5,0.77,0.025237964118854376,0.66,B0 = 0.66
0.51,0.77,0.02523796411885441,0.66,B0 = 0.66
0.52,0.77,0.02523796411885443,0.66,B0 = 0.66
0.53,0.77,0.025237964118854414,0.66,B0 = 0.66
0.54,0.77,0.02523796411885438,0.66,B0 = 0.66
0.55,0.77,0.025237964118854386,0.66,B0 = 0.66
0.56,0.77,0.025237964118854428,0.66,B0 = 0.66
0.5700000000000001,0.77,0.025237964118854386,0.66,B0 = 0.66
0.58,0.77,0.025237964118854418,0.66,B0 = 0.66
0.59,0.77,0.025237964118854414,0.66,B0 = 0.66
0.6,0.77,0.025237964118854386,0.66,B0 = 0.66
0.61,0.77,0.025237964118854435,0.66,B0 = 0.66
0.62,0.77,0.02523796411885443,0.66,B0 = 0.66
0.63,0.77,0.025237964118854386,0.66,B0 = 0.66
0.64,0.77,0.02523796411885444,0.66,B0 = 0.66
0.65,0.77,0.025237964118854414,0.66,B0 = 0.66
0.66,0.77,0.025237964118854435,0.66,B0 = 0.66
0.67,0.77,0.025237964118854414,0.66,B0 = 0.66
0.68,0.77,0.025237964118854414,0.66,B0 = 0.66
0.6900000000000001,0.77,0.02523796411885443,0.66,B0 = 0.66
0.7000000000000001,0.77,0.025237964118854407,0.66,B0 = 0.66
0.71,0.77,0.025237964118854386,0.66,B0 = 0.66
0.72,0.77,0.025237964118854442,0.66,B0 = 0.66
0.73,0.77,0.02523796411885444,0.66,B0 = 0.66
0.74,0.77,0.025237964118854435,0.66,B0 = 0.66
0.75,0.77,0.025237964118854435,0.66,B0 = 0.66
0.76,0.77,0.025237964118854435,0.66,B0 = 0.66
0.77,0.77,0.02523796411885443,0.66,B0 = 0.66
0.78,0.77,0.025237964118854386,0.66,B0 = 0.66
0.79,0.77,0.02523796411885443,0.66,B0 = 0.66
0.8,0.77,0.025237964118854435,0.66,B0 = 0.66
0.81,0.77,0.025237964118854435,0.66,B0 = 0.66
0.8200000000000001,0.77,0.025237964118854428,0.66,B0 = 0.66
0.8300000000000001,0.77,0.025237964118854414,0.66,B0 = 0.66
0.84,0.77,0.02523796411885443,0.66,B0 = 0.66
0.85,0.77,0.02523796411885443,0.66,B0 = 0.66
0,0.78,0.023724877811399706,0.66,B0 = 0.66
0.01,0.78,0.023724877811399706,0.66,B0 = 0.66
0.02,0.78,0.023724877811399692,0.66,B0 = 0.66
0.03,0.78,0.023724877811399696,0.66,B0 = 0.66
0.04,0.78,0.023724877811399692,0.66,B0 = 0.66
0.05,0.78,0.023724877811399706,0.66,B0 = 0.66
0.06,0.78,0.02372487781139971,0.66,B0 = 0.66
0.07,0.78,0.023724877811399692,0.66,B0 = 0.66
0.08,0.78,0.0237248778113997,0.66,B0 = 0.66
0.09,0.78,0.0237248778113997,0.66,B0 = 0.66
0.1,0.78,0.023724877811399706,0.66,B0 = 0.66
0.11,0.78,0.0237248778113997,0.66,B0 = 0.66
0.12,0.78,0.023724877811399696,0.66,B0 = 0.66
0.13,0.78,0.02372487781139972,0.66,B0 = 0.66
0.14,0.78,0.023724877811399706,0.66,B0 = 0.66
0.15,0.78,0.023724877811399706,0.66,B0 = 0.66
0.16,0.78,0.023724877811399706,0.66,B0 = 0.66
0.17,0.78,0.023724877811399706,0.66,B0 = 0.66
0.18,0.78,0.023724877811399706,0.66,B0 = 0.66
0.19,0.78,0.023724877811399696,0.66,B0 = 0.66
0.2,0.78,0.02372487781139972,0.66,B0 = 0.66
0.21,0.78,0.023724877811399706,0.66,B0 = 0.66
0.22,0.78,0.0237248778113997,0.66,B0 = 0.66
0.23,0.78,0.023724877811399696,0.66,B0 = 0.66
0.24,0.78,0.02372487781139971,0.66,B0 = 0.66
0.25,0.78,0.0237248778113997,0.66,B0 = 0.66
0.26,0.78,0.023724877811399706,0.66,B0 = 0.66
0.27,0.78,0.023724877811399692,0.66,B0 = 0.66
0.28,0.78,0.0237248778113997,0.66,B0 = 0.66
0.29,0.78,0.02372487781139972,0.66,B0 = 0.66
0.3,0.78,0.023724877811399706,0.66,B0 = 0.66
0.31,0.78,0.023724877811399706,0.66,B0 = 0.66
0.32,0.78,0.023724877811399696,0.66,B0 = 0.66
0.33,0.78,0.02372487781139972,0.66,B0 = 0.66
0.34,0.78,0.023724877811399706,0.66,B0 = 0.66
0.35000000000000003,0.78,0.0237248778113997,0.66,B0 = 0.66
0.36,0.78,0.023724877811399668,0.66,B0 = 0.66
0.37,0.78,0.02372487781139972,0.66,B0 = 0.66
0.38,0.78,0.0237248778113997,0.66,B0 = 0.66
0.39,0.78,0.0237248778113997,0.66,B0 = 0.66
0.4,0.78,0.02372487781139972,0.66,B0 = 0.66
0.41000000000000003,0.78,0.0237248778113997,0.66,B0 = 0.66
0.42,0.78,0.023724877811399706,0.66,B0 = 0.66
0.43,0.78,0.023724877811399696,0.66,B0 = 0.66
0.44,0.78,0.0237248778113997,0.66,B0 = 0.66
0.45,0.78,0.023724877811399668,0.66,B0 = 0.66
0.46,0.78,0.0237248778113997,0.66,B0 = 0.66
0.47000000000000003,0.78,0.0237248778113997,0.66,B0 = 0.66
0.48,0.78,0.02372487781139971,0.66,B0 = 0.66
0.49,0.78,0.023724877811399706,0.66,B0 = 0.66
0.5,0.78,0.0237248778113997,0.66,B0 = 0.66
0.51,0.78,0.023724877811399696,0.66,B0 = 0.66
0.52,0.78,0.02372487781139972,0.66,B0 = 0.66
0.53,0.78,0.02372487781139972,0.66,B0 = 0.66
0.54,0.78,0.0237248778113997,0.66,B0 = 0.66
0.55,0.78,0.023724877811399696,0.66,B0 = 0.66
0.56,0.78,0.023724877811399706,0.66,B0 = 0.66
0.5700000000000001,0.78,0.023724877811399696,0.66,B0 = 0.66
0.58,0.78,0.023724877811399706,0.66,B0 = 0.66
0.59,0.78,0.02372487781139971,0.66,B0 = 0.66
0.6,0.78,0.02372487781139967,0.66,B0 = 0.66
0.61,0.78,0.0237248778113997,0.66,B0 = 0.66
0.62,0.78,0.02372487781139971,0.66,B0 = 0.66
0.63,0.78,0.0237248778113997,0.66,B0 = 0.66
0.64,0.78,0.02372487781139972,0.66,B0 = 0.66
0.65,0.78,0.02372487781139967,0.66,B0 = 0.66
0.66,0.78,0.0237248778113997,0.66,B0 = 0.66
0.67,0.78,0.023724877811399696,0.66,B0 = 0.66
0.68,0.78,0.0237248778113997,0.66,B0 = 0.66
0.6900000000000001,0.78,0.023724877811399696,0.66,B0 = 0.66
0.7000000000000001,0.78,0.023724877811399758,0.66,B0 = 0.66
0.71,0.78,0.023724877811399706,0.66,B0 = 0.66
0.72,0.78,0.02372487781139972,0.66,B0 = 0.66
0.73,0.78,0.023724877811399706,0.66,B0 = 0.66
0.74,0.78,0.02372487781139971,0.66,B0 = 0.66
0.75,0.78,0.023724877811399706,0.66,B0 = 0.66
0.76,0.78,0.02372487781139972,0.66,B0 = 0.66
0.77,0.78,0.02372487781139972,0.66,B0 = 0.66
0.78,0.78,0.02372487781139972,0.66,B0 = 0.66
0.79,0.78,0.02372487781139972,0.66,B0 = 0.66
0.8,0.78,0.0237248778113997,0.66,B0 = 0.66
0.81,0.78,0.02372487781139972,0.66,B0 = 0.66
0.8200000000000001,0.78,0.0237248778113997,0.66,B0 = 0.66
0.8300000000000001,0.78,0.02372487781139972,0.66,B0 = 0.66
0.84,0.78,0.023724877811399706,0.66,B0 = 0.66
0.85,0.78,0.0237248778113997,0.66,B0 = 0.66
0,0.79,0.022264319084238718,0.66,B0 = 0.66
0.01,0.79,0.022264319084238718,0.66,B0 = 0.66
0.02,0.79,0.022264319084238704,0.66,B0 = 0.66
0.03,0.79,0.022264319084238763,0.66,B0 = 0.66
0.04,0.79,0.022264319084238704,0.66,B0 = 0.66
0.05,0.79,0.02226431908423871,0.66,B0 = 0.66
0.06,0.79,0.022264319084238718,0.66,B0 = 0.66
0.07,0.79,0.022264319084238732,0.66,B0 = 0.66
0.08,0.79,0.02226431908423872,0.66,B0 = 0.66
0.09,0.79,0.022264319084238725,0.66,B0 = 0.66
0.1,0.79,0.022264319084238683,0.66,B0 = 0.66
0.11,0.79,0.022264319084238683,0.66,B0 = 0.66
0.12,0.79,0.022264319084238725,0.66,B0 = 0.66
0.13,0.79,0.022264319084238718,0.66,B0 = 0.66
0.14,0.79,0.022264319084238704,0.66,B0 = 0.66
0.15,0.79,0.022264319084238735,0.66,B0 = 0.66
0.16,0.79,0.022264319084238704,0.66,B0 = 0.66
0.17,0.79,0.022264319084238732,0.66,B0 = 0.66
0.18,0.79,0.022264319084238718,0.66,B0 = 0.66
0.19,0.79,0.022264319084238732,0.66,B0 = 0.66
0.2,0.79,0.022264319084238704,0.66,B0 = 0.66
0.21,0.79,0.022264319084238718,0.66,B0 = 0.66
